"GeneID"	"geno"	"tpm"
"970"	"Olfr713"	"OMPGFP"	1.34399153445077
"971"	"Olfr714"	"OMPGFP"	5.90578051918936
"972"	"Olfr715"	"OMPGFP"	3.32614236780591
"973"	"Olfr716"	"OMPGFP"	8.07455656462051
"974"	"Olfr718-ps1"	"OMPGFP"	38.8253778238891
"975"	"Olfr719-ps"	"OMPGFP"	0
"976"	"Olfr720"	"OMPGFP"	8.71912439871429
"977"	"Olfr721-ps1"	"OMPGFP"	10.3271908139502
"978"	"Olfr722"	"OMPGFP"	40.9137359740863
"979"	"Olfr723"	"OMPGFP"	0.590277273690304
"980"	"Olfr724"	"OMPGFP"	1.55030688455178
"981"	"Olfr725"	"OMPGFP"	1.45787349294454
"982"	"Olfr726"	"OMPGFP"	11.977737406802
"983"	"Olfr727"	"OMPGFP"	17.7412912044074
"984"	"Olfr728"	"OMPGFP"	82.696829904215
"985"	"Olfr729"	"OMPGFP"	7.03249593912806
"986"	"Olfr73"	"OMPGFP"	0.820247294331856
"987"	"Olfr730"	"OMPGFP"	58.0726050457953
"988"	"Olfr731"	"OMPGFP"	16.1759535084466
"989"	"Olfr732"	"OMPGFP"	8.40674149098824
"990"	"Olfr733"	"OMPGFP"	9.29559897170877
"991"	"Olfr734"	"OMPGFP"	1.45925014402381
"992"	"Olfr735"	"OMPGFP"	5.62141785709431
"993"	"Olfr736"	"OMPGFP"	14.9248698835047
"994"	"Olfr738"	"OMPGFP"	0.182751407582925
"995"	"Olfr739"	"OMPGFP"	2.06965969087663
"996"	"Olfr74"	"OMPGFP"	0
"997"	"Olfr740"	"OMPGFP"	3.57806143649807
"998"	"Olfr741"	"OMPGFP"	8.50711558199437
"999"	"Olfr742"	"OMPGFP"	0.833340111368214
"1000"	"Olfr743"	"OMPGFP"	5.07003248858667
"1001"	"Olfr744"	"OMPGFP"	4.54513500741534
"1002"	"Olfr745"	"OMPGFP"	0.27245167533872
"1003"	"Olfr746"	"OMPGFP"	0
"1004"	"Olfr747"	"OMPGFP"	16.9248880696334
"1005"	"Olfr748"	"OMPGFP"	2.23377367517522
"1006"	"Olfr749"	"OMPGFP"	0.244516756728041
"1007"	"Olfr75-ps1"	"OMPGFP"	3.74245468196271
"1008"	"Olfr750"	"OMPGFP"	1.95476524433462
"1009"	"Olfr753-ps1"	"OMPGFP"	0
"1010"	"Olfr755-ps1"	"OMPGFP"	0
"1011"	"Olfr758-ps1"	"OMPGFP"	1.38141767209882
"1012"	"Olfr759-ps1"	"OMPGFP"	0
"1013"	"Olfr76"	"OMPGFP"	8.14411542830681
"1014"	"Olfr760-ps1"	"OMPGFP"	0
"1015"	"Olfr761"	"OMPGFP"	2.78225856935404
"1016"	"Olfr762-ps1"	"OMPGFP"	0
"1017"	"Olfr763"	"OMPGFP"	0.459377497776818
"1018"	"Olfr764"	"OMPGFP"	4.33173343383663
"1019"	"Olfr765"	"OMPGFP"	3.76913634761272
"1020"	"Olfr766"	"OMPGFP"	2.39053164707648
"1021"	"Olfr767"	"OMPGFP"	2.81023077381563
"1022"	"Olfr768"	"OMPGFP"	2.88387665093269
"1023"	"Olfr769"	"OMPGFP"	9.1112879801829
"1024"	"Olfr77"	"OMPGFP"	3.403845600267
"1025"	"Olfr770"	"OMPGFP"	0.232732816644762
"1026"	"Olfr771"	"OMPGFP"	5.34020867172489
"1027"	"Olfr772"	"OMPGFP"	5.60285613898924
"1028"	"Olfr774"	"OMPGFP"	1.35177213306614
"1029"	"Olfr775"	"OMPGFP"	11.0722225919804
"1030"	"Olfr776"	"OMPGFP"	6.26762614585179
"1031"	"Olfr777"	"OMPGFP"	8.39105782091478
"1032"	"Olfr779"	"OMPGFP"	0
"1033"	"Olfr78"	"OMPGFP"	0.663048871219058
"1034"	"Olfr780"	"OMPGFP"	0.969071427166315
"1035"	"Olfr781"	"OMPGFP"	2.96270303397473
"1036"	"Olfr782"	"OMPGFP"	0
"1037"	"Olfr784"	"OMPGFP"	7.50758907474856
"1038"	"Olfr785"	"OMPGFP"	0
"1039"	"Olfr786"	"OMPGFP"	10.5315752179157
"1040"	"Olfr787"	"OMPGFP"	8.24669032640664
"1041"	"Olfr788"	"OMPGFP"	14.649371311029
"1042"	"Olfr789"	"OMPGFP"	12.7544523371027
"1043"	"Olfr790"	"OMPGFP"	2.01777407188529
"1044"	"Olfr791"	"OMPGFP"	21.9413463660723
"1045"	"Olfr792"	"OMPGFP"	0.548513689962571
"1046"	"Olfr794"	"OMPGFP"	36.4252853173119
"1047"	"Olfr796"	"OMPGFP"	3.78043899764502
"1048"	"Olfr798"	"OMPGFP"	1.07614617167216
"1049"	"Olfr799"	"OMPGFP"	8.89440528310618
"1050"	"Olfr8"	"OMPGFP"	4.81381293888817
"1051"	"Olfr800"	"OMPGFP"	7.39642347784217
"1052"	"Olfr801"	"OMPGFP"	9.51802107983011
"1053"	"Olfr802"	"OMPGFP"	2.15986127043092
"1054"	"Olfr803"	"OMPGFP"	0
"1055"	"Olfr804"	"OMPGFP"	3.33305232403282
"1056"	"Olfr805"	"OMPGFP"	12.0332415290661
"1057"	"Olfr806"	"OMPGFP"	6.88247878201255
"1058"	"Olfr807"	"OMPGFP"	1.33878976703571
"1059"	"Olfr808"	"OMPGFP"	1.54650578185761
"1060"	"Olfr809"	"OMPGFP"	2.09459534980285
"1061"	"Olfr810"	"OMPGFP"	8.53306501392161
"1062"	"Olfr811"	"OMPGFP"	3.3435886954629
"1063"	"Olfr812"	"OMPGFP"	1.78035242225947
"1064"	"Olfr813"	"OMPGFP"	3.34559422195315
"1065"	"Olfr814"	"OMPGFP"	0.815793462869421
"1066"	"Olfr815"	"OMPGFP"	0.246860367814891
"1067"	"Olfr816"	"OMPGFP"	4.12123640568749
"1068"	"Olfr818"	"OMPGFP"	3.46024608715006
"1069"	"Olfr819"	"OMPGFP"	0.491522233626341
"1070"	"Olfr820"	"OMPGFP"	18.9403933693626
"1071"	"Olfr821"	"OMPGFP"	6.39373304704114
"1072"	"Olfr822"	"OMPGFP"	1.44803776473128
"1073"	"Olfr823"	"OMPGFP"	0.5644068307236
"1074"	"Olfr824"	"OMPGFP"	1.61858696257787
"1075"	"Olfr825"	"OMPGFP"	2.89057506946415
"1076"	"Olfr826"	"OMPGFP"	6.25139928204376
"1077"	"Olfr827"	"OMPGFP"	19.3031336158302
"1078"	"Olfr828"	"OMPGFP"	1.83097855748959
"1079"	"Olfr829"	"OMPGFP"	3.10466278758657
"1080"	"Olfr830"	"OMPGFP"	0
"1081"	"Olfr832"	"OMPGFP"	2.7874204590931
"1082"	"Olfr834"	"OMPGFP"	0
"1083"	"Olfr835"	"OMPGFP"	38.4620695575692
"1084"	"Olfr836"	"OMPGFP"	3.00607632334819
"1085"	"Olfr837"	"OMPGFP"	4.8292059453788
"1086"	"Olfr843"	"OMPGFP"	9.40615589184008
"1087"	"Olfr844"	"OMPGFP"	9.55455799945914
"1088"	"Olfr845"	"OMPGFP"	8.18509482267594
"1089"	"Olfr846"	"OMPGFP"	0
"1090"	"Olfr847"	"OMPGFP"	1.14059693353527
"1091"	"Olfr849"	"OMPGFP"	14.5977300238161
"1092"	"Olfr850"	"OMPGFP"	0
"1093"	"Olfr851"	"OMPGFP"	3.17231460237933
"1094"	"Olfr853"	"OMPGFP"	3.31095761703914
"1095"	"Olfr854"	"OMPGFP"	1.63011171152027
"1096"	"Olfr855"	"OMPGFP"	0
"1097"	"Olfr856-ps1"	"OMPGFP"	0
"1098"	"Olfr857"	"OMPGFP"	1.07415146143736
"1099"	"Olfr859"	"OMPGFP"	7.44963108532034
"1100"	"Olfr860"	"OMPGFP"	0.633858040410672
"1101"	"Olfr862"	"OMPGFP"	0.746543914261457
"1102"	"Olfr866"	"OMPGFP"	0
"1103"	"Olfr867"	"OMPGFP"	21.7998142022329
"1104"	"Olfr868"	"OMPGFP"	19.711971599289
"1105"	"Olfr869"	"OMPGFP"	4.55854248531332
"1106"	"Olfr870"	"OMPGFP"	21.3140879688015
"1107"	"Olfr871"	"OMPGFP"	0.336823431238277
"1108"	"Olfr872"	"OMPGFP"	7.53529235546719
"1109"	"Olfr873"	"OMPGFP"	20.3211103144291
"1110"	"Olfr874"	"OMPGFP"	0.148476739289125
"1111"	"Olfr875"	"OMPGFP"	0.755670367981035
"1112"	"Olfr876"	"OMPGFP"	1.96033340483761
"1113"	"Olfr877"	"OMPGFP"	2.05826571992703
"1114"	"Olfr878"	"OMPGFP"	7.35699343241302
"1115"	"Olfr881"	"OMPGFP"	4.99987474683321
"1116"	"Olfr883"	"OMPGFP"	0
"1117"	"Olfr884"	"OMPGFP"	9.11284051766081
"1118"	"Olfr885"	"OMPGFP"	0
"1119"	"Olfr887"	"OMPGFP"	3.83161707199225
"1120"	"Olfr888"	"OMPGFP"	0.81764333466731
"1121"	"Olfr889"	"OMPGFP"	2.08683394539619
"1122"	"Olfr890"	"OMPGFP"	5.31468167533752
"1123"	"Olfr892-ps1"	"OMPGFP"	0.417210016879378
"1124"	"Olfr893"	"OMPGFP"	0
"1125"	"Olfr894"	"OMPGFP"	1.46132000238413
"1126"	"Olfr895"	"OMPGFP"	2.79111240672104
"1127"	"Olfr898"	"OMPGFP"	0.468002998946462
"1128"	"Olfr9"	"OMPGFP"	1.01210903046861
"1129"	"Olfr90"	"OMPGFP"	3.02961477125395
"1130"	"Olfr901"	"OMPGFP"	1.42664872832461
"1131"	"Olfr902"	"OMPGFP"	0
"1132"	"Olfr904"	"OMPGFP"	3.12569964102188
"1133"	"Olfr905"	"OMPGFP"	4.94774568576697
"1134"	"Olfr906"	"OMPGFP"	0
"1135"	"Olfr907"	"OMPGFP"	1.62326250264834
"1136"	"Olfr908"	"OMPGFP"	0
"1137"	"Olfr91"	"OMPGFP"	1.49549603469795
"1138"	"Olfr910"	"OMPGFP"	1.71282181313928
"1139"	"Olfr911-ps1"	"OMPGFP"	0
"1140"	"Olfr912"	"OMPGFP"	1.17883529318539
"1141"	"Olfr913"	"OMPGFP"	0
"1142"	"Olfr914"	"OMPGFP"	4.90511849349238
"1143"	"Olfr915"	"OMPGFP"	0
"1144"	"Olfr916"	"OMPGFP"	0
"1145"	"Olfr917"	"OMPGFP"	0
"1146"	"Olfr918"	"OMPGFP"	0.245137357633442
"1147"	"Olfr919"	"OMPGFP"	1.39387784352485
"1148"	"Olfr92"	"OMPGFP"	1.2738367072125
"1149"	"Olfr920"	"OMPGFP"	2.46807799593465
"1150"	"Olfr921"	"OMPGFP"	5.68141875926918
"1151"	"Olfr922"	"OMPGFP"	0.694849776313497
"1152"	"Olfr923"	"OMPGFP"	0.904769263771204
"1153"	"Olfr924"	"OMPGFP"	1.7019228001335
"1154"	"Olfr93"	"OMPGFP"	12.1557582674956
"1155"	"Olfr930"	"OMPGFP"	2.08379976068125
"1156"	"Olfr933"	"OMPGFP"	3.29345401760452
"1157"	"Olfr934"	"OMPGFP"	1.34411298678535
"1158"	"Olfr935"	"OMPGFP"	1.19092625040168
"1159"	"Olfr937"	"OMPGFP"	0.882449693079726
"1160"	"Olfr938"	"OMPGFP"	0
"1161"	"Olfr94"	"OMPGFP"	11.5545418325014
"1162"	"Olfr943"	"OMPGFP"	8.71543084816884
"1163"	"Olfr944"	"OMPGFP"	0.412752644904171
"1164"	"Olfr945"	"OMPGFP"	0
"1165"	"Olfr947-ps1"	"OMPGFP"	1.41970225312009
"1166"	"Olfr948"	"OMPGFP"	4.41788556517304
"1167"	"Olfr95"	"OMPGFP"	22.2654978166998
"1168"	"Olfr951"	"OMPGFP"	0
"1169"	"Olfr954"	"OMPGFP"	1.15947321617738
"1170"	"Olfr955"	"OMPGFP"	0.408821667333655
"1171"	"Olfr957"	"OMPGFP"	7.38650272062575
"1172"	"Olfr958"	"OMPGFP"	3.61062126757294
"1173"	"Olfr959"	"OMPGFP"	16.7580654074712
"1174"	"Olfr96"	"OMPGFP"	9.7939532074681
"1175"	"Olfr960"	"OMPGFP"	2.38642984260311
"1176"	"Olfr961"	"OMPGFP"	3.7112053374669
"1177"	"Olfr963"	"OMPGFP"	0.933179892826822
"1178"	"Olfr964-ps1"	"OMPGFP"	0
"1179"	"Olfr965"	"OMPGFP"	2.79175885669481
"1180"	"Olfr967"	"OMPGFP"	1.07614617167216
"1181"	"Olfr968"	"OMPGFP"	2.95323226680566
"1182"	"Olfr969"	"OMPGFP"	17.9568560101577
"1183"	"Olfr97"	"OMPGFP"	8.1939595463106
"1184"	"Olfr970"	"OMPGFP"	2.88808176146863
"1185"	"Olfr971"	"OMPGFP"	0.836226137727931
"1186"	"Olfr972"	"OMPGFP"	11.75333503326
"1187"	"Olfr974"	"OMPGFP"	3.82288712789009
"1188"	"Olfr975"	"OMPGFP"	0
"1189"	"Olfr976"	"OMPGFP"	0.628189391268787
"1190"	"Olfr978"	"OMPGFP"	0.825505289808342
"1191"	"Olfr979"	"OMPGFP"	0
"1192"	"Olfr98"	"OMPGFP"	0.743669827969787
"1193"	"Olfr980"	"OMPGFP"	0.745823312027614
"1194"	"Olfr981"	"OMPGFP"	7.79727629816087
"1195"	"Olfr982"	"OMPGFP"	2.82462989258005
"1196"	"Olfr983"	"OMPGFP"	4.36113577005793
"1197"	"Olfr984"	"OMPGFP"	8.37099734389516
"1198"	"Olfr985"	"OMPGFP"	0.467154142237369
"1199"	"Olfr986"	"OMPGFP"	4.93680293236627
"1200"	"Olfr987"	"OMPGFP"	4.56221280937557
"1201"	"Olfr988"	"OMPGFP"	3.18274663066791
"1202"	"Olfr99"	"OMPGFP"	9.94082159516572
"1203"	"Olfr992"	"OMPGFP"	1.37364080224108
"1204"	"Olfr993"	"OMPGFP"	0
"1205"	"Olfr994"	"OMPGFP"	1.47617648985378
"1206"	"Olfr995"	"OMPGFP"	0
"1207"	"Olfr996"	"OMPGFP"	2.53216791143458
"1208"	"Olfr997-ps1"	"OMPGFP"	0
"1209"	"Olfr998"	"OMPGFP"	4.59924375750362
"1210"	"Olfr999-ps1"	"OMPGFP"	0
